Date & Time,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature3_5,feature3_6,feature3_7,feature3_8,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature44_0,feature44_1,feature44_2,feature44_3,feature44_4,feature44_5,feature44_6,feature44_7,feature52_0,feature52_1,feature52_2,feature52_3,feature52_4,feature52_5,feature52_6,feature52_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,feature69_7,feature77_0,feature77_1,feature77_2,feature77_3,feature77_4,feature77_5,feature77_6,feature77_7,feature85_0,feature85_1,feature85_2,feature85_3,feature85_4,feature85_5,feature85_6,feature85_7
2020-09-23 01:35:38,247.95,15.19,1.98,33,1358,0,0,,,,,0.0,10.57,293776,211,1390,8.68,2,-16.38,-80.0,14.0,13.0,15.0,3.0,6.0,11.0,10.0,2.0,-80.5,-93.75,-87.56,-91.69,-96.31,-92.0,-88.69,-87.06,-81.56,-90.63,-86.81,-89.81,-85.31,-89.63,-81.31,-81.5,,,,,,,,,,,,,,,,,-62.25,-17.56,-15.0,-7.69,-3.69,-16.5,-7.06,-1.75,0.44,-18.75,-14.75,-5.94,-4.31,-8.94,-6.19,1.75,3.19,,,,,,,,,,,,,,,,
2020-09-23 01:35:39,250.25,14.76,1.98,30,1328,0,0,,,,,0.0,8.39,289497,213,1358,10.02,2,-13.25,-79.88,10.0,0.0,15.0,3.0,14.0,13.0,11.0,2.0,-86.56,-91.75,-99.5,-89.5,-91.06,-93.69,-90.5,-85.06,-80.63,-90.63,-86.69,-88.56,-81.31,-91.38,-89.75,-80.25,,,,,,,,,,,,,,,,,-68.13,-1.88,-4.44,-19.19,-1.13,-18.94,-14.06,-5.13,1.56,0.5,-10.19,-10.25,-4.63,-15.0,-11.19,-9.13,3.63,,,,,,,,,,,,,,,,
2020-09-23 01:35:40,237.9,14.97,1.97,35,1285,0,0,,,,,0.0,8.72,280227,212,1320,9.82,2,-13.5,-75.25,10.0,11.0,14.0,3.0,8.0,15.0,9.0,2.0,-92.06,-91.75,-84.81,-91.69,-95.94,-98.81,-100.13,-89.81,-82.88,-90.75,-75.63,-87.94,-88.38,-87.81,-91.94,-83.75,,,,,,,,,,,,,,,,,-77.88,-7.5,-4.13,-11.06,-0.75,-12.75,-14.19,-17.5,0.31,-2.81,-10.94,-17.0,0.38,-14.38,-17.94,-16.63,0.38,,,,,,,,,,,,,,,,
2020-09-23 01:35:41,258.29,16.03,1.98,33,1384,0,0,,,,,0.0,8.89,301652,213,1417,10.0,2,-15.0,-75.88,3.0,2.0,9.0,11.0,14.0,15.0,10.0,13.0,-90.0,-96.56,-93.13,-92.0,-83.81,-93.19,-97.06,-99.5,-87.69,-85.31,-85.13,-87.88,-77.06,-86.63,-86.13,-89.38,,,,,,,,,,,,,,,,,-61.88,-2.25,-9.38,-14.56,-7.75,-14.63,-18.31,-13.25,-18.94,-4.19,0.19,-12.94,-10.88,-18.06,-18.13,-7.38,-17.88,,,,,,,,,,,,,,,,
2020-09-23 01:35:42,258.23,14.88,1.98,32,1336,0,0,,,,,0.0,10.02,290257,212,1368,10.34,2,-12.5,-80.13,8.0,0.0,15.0,3.0,14.0,10.0,11.0,2.0,-94.5,-93.5,-98.69,-90.88,-83.94,-90.31,-90.25,-90.13,-90.81,-89.94,-84.38,-89.19,-88.75,-86.19,-89.88,-85.63,,,,,,,,,,,,,,,,,-77,-11.56,-6.38,-17.75,-1.69,-11.63,-4.06,-3.31,0.5,-9.75,-5.31,-8.44,-1.56,-14.75,-4.25,-6.38,-0.06,,,,,,,,,,,,,,,,
2020-09-23 01:35:43,242.96,14.37,1.98,34,1371,0,0,,,,,0.0,9.47,296627,211,1405,10.14,2,-14.13,-84.13,8.0,15.0,9.0,3.0,14.0,11.0,10.0,2.0,-95.13,-96.31,-95.19,-90.13,-90.0,-92.25,-88.88,-87.69,-93.69,-89.94,-89.38,-91.31,-84.94,-98.13,-87.0,-85.31,,,,,,,,,,,,,,,,,-79.63,-13.63,-17.13,-17.44,-1.0,-17.56,-5.69,-2.81,1.69,-17.5,-13.44,-14.81,-4.88,-15.0,-15.06,-3.63,2.13,,,,,,,,,,,,,,,,
2020-09-23 01:35:44,202.43,11.98,1.98,33,1299,0,0,,,,,0.08,9.93,282147,212,1332,9.7,2,-2.63,-86.0,10.0,0.0,9.0,3.0,15.0,7.0,11.0,2.0,-90.94,-102.56,-88.75,-93.56,-94.13,-95.06,-92.88,-90.44,-85.69,-90.88,-91.94,-90.5,-85.75,-88.69,-90.13,-85.56,,,,,,,,,,,,,,,,,-76.25,-4.38,-18.0,-9.0,-3.88,-14.63,-12.38,-5.38,0.0,-2.69,-8.75,-17.38,-4.38,-11.31,-11.19,-7.75,0.88,,,,,,,,,,,,,,,,
2020-09-23 01:35:45,168.92,11.14,1.98,32,1426,0,0,,,,,0.15,7.75,311649,214,1458,9.08,2,-10.63,-86.75,3.0,8.0,9.0,11.0,14.0,15.0,10.0,2.0,-92.81,-99.88,-98.63,-93.88,-90.5,-97.75,-98.19,-104.0,-90.75,-86.5,-92.63,-95.63,-90.06,-90.25,-93.25,-91.06,,,,,,,,,,,,,,,,,-84.25,-2.0,-19.06,-14.25,-4.5,-9.38,-17.38,-11.31,-14.69,-3.31,-10.0,-14.19,-11.19,-12.69,-15.13,-9.06,-4.06,,,,,,,,,,,,,,,,
2020-09-23 01:35:46,176.98,10.66,1.98,32,1259,0,0,,,,,0.0,6.89,273910,212,1292,8.2,2,-10.38,-87.0,14.0,15.0,10.0,8.0,6.0,9.0,2.0,5.0,-90.5,-93.63,-93.56,-93.63,-97.88,-91.69,-92.44,-102.56,-93.06,-83.56,-88.19,-92.69,-91.75,-92.5,-89.19,-94.81,,,,,,,,,,,,,,,,,-79.25,-14.75,-12.75,-5.88,-11.81,-12.44,-10.5,-3.44,-11.94,-18.25,-8.38,-5.0,-14.5,-11.13,-14.31,-3.0,-10.06,,,,,,,,,,,,,,,,
2020-09-23 01:35:47,155.92,12.82,1.47,695,624,0,0,,,,,0.0,13.56,274144,208,1319,6.04,1,-11.0,-85.25,13.0,0.0,14.0,8.0,10.0,7.0,2.0,9.0,-101.63,-100.56,-98.19,-97.81,-96.31,-93.88,-95.75,-92.5,-91.13,-89.25,-91.94,-82.25,-89.5,-84.44,-89.06,-90.31,,,,,,,,,,,,,,,,,-83.25,-14.13,-17.88,-18.63,-17.38,-9.69,-12.81,-7.19,-12.06,-6.94,-17.56,-14.25,-10.75,-10.31,-6.69,-7.25,-17.19,,,,,,,,,,,,,,,,
2020-09-23 01:35:48,106.02,14.09,1.0,1347,0,0,0,,,,,0.0,7.65,286953,213,1346,8.84,1,-9.75,-81.88,9.0,0.0,14.0,15.0,10.0,7.0,8.0,2.0,-91.69,-94.63,-94.38,-93.88,-101.44,-96.19,-87.94,-102.63,-89.38,-87.56,-90.63,-86.13,-89.88,-82.94,-88.38,-88.38,,,,,,,,,,,,,,,,,-83,-13.75,-17.88,-12.31,-14.69,-17.75,-18.44,-11.44,-18.81,-18.94,-16.19,-12.81,-14.44,-8.88,-13.63,-17.5,-7.31,,,,,,,,,,,,,,,,
2020-09-23 01:35:49,99.72,13.96,1.0,1264,0,0,0,,,,,0.09,9.32,272499,215,1265,8.08,1,-10.75,-81.88,9.0,0.0,13.0,15.0,14.0,7.0,8.0,2.0,-93.63,-90.69,-104.44,-84.94,-91.06,-93.75,-87.31,-103.38,-86.19,-83.44,-88.81,-79.5,-87.75,-82.19,-79.25,-88.44,,,,,,,,,,,,,,,,,-82.13,-14.38,-10.69,-18.13,-8.44,-9.63,-18.0,-9.81,-17.25,-18.44,-14.19,-9.19,-8.81,-12.81,-12.5,-14.31,-8.0,,,,,,,,,,,,,,,,
