Date & Time,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature3_5,feature3_6,feature3_7,feature3_8,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature44_0,feature44_1,feature44_2,feature44_3,feature44_4,feature44_5,feature44_6,feature44_7,feature52_0,feature52_1,feature52_2,feature52_3,feature52_4,feature52_5,feature52_6,feature52_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,feature69_7,feature77_0,feature77_1,feature77_2,feature77_3,feature77_4,feature77_5,feature77_6,feature77_7,feature85_0,feature85_1,feature85_2,feature85_3,feature85_4,feature85_5,feature85_6,feature85_7
2020-09-28 01:06:06,254.95,22.08,1.98,33,1343,0,0,,,,,0.0,14.52,340343,247,1376,14.26,2,-2.38,-82.88,20.0,14.0,16.0,8.0,3.0,22.0,15.0,18.0,-82.19,-90.5,-92.25,-95.06,-90.75,-81.75,-90.19,-89.56,-87.5,-90.38,-96.69,-84.94,-94.88,-95.13,-92.63,-101.13,,,,,,,,,,,,,,,,,-77.5,-3.25,-14.38,-17.06,-17.81,-4.0,-9.25,-17.56,-14.75,-3.38,-14.13,-15.88,-6.31,-8.75,-18.56,-17.5,-15.19,,,,,,,,,,,,,,,,
2020-09-28 01:06:07,235.06,12.37,1.97,37,1326,0,0,,,,,0.0,11.09,335779,246,1363,12.88,2,-1.75,-82.38,20.0,8.0,6.0,14.0,19.0,22.0,23.0,15.0,-91.19,-90.31,-93.56,-91.06,-93.44,-87.0,-96.0,-91.31,-83.56,-102.63,-106.69,-101.5,-98.88,-86.06,-89.75,-94.25,,,,,,,,,,,,,,,,,-85.5,-7.75,-11.63,-10.5,-14.13,-8.13,-10.13,-14.25,-18.0,-3.81,-17.75,-17.56,-18.75,-14.38,-9.0,-9.0,-12.88,,,,,,,,,,,,,,,,
2020-09-28 01:06:08,252.82,12.59,1.98,32,1400,0,0,,,,,0.0,7.76,355270,248,1432,12.6,2,-4.0,-84.13,15.0,14.0,20.0,22.0,16.0,6.0,17.0,23.0,-94.44,-97.19,-87.81,-94.63,-99.31,-102.75,-94.81,-101.31,-91.44,-92.69,-82.56,-81.5,-89.5,-92.19,-96.44,-94.56,,,,,,,,,,,,,,,,,-76.63,-18.0,-18.13,-5.06,-17.31,-17.88,-17.75,-10.19,-19.69,-12.94,-14.75,-5.69,-6.19,-12.56,-8.75,-18.88,-17.44,,,,,,,,,,,,,,,,
2020-09-28 01:06:09,232.9,12.67,1.98,32,1416,0,0,,,,,0.0,8.77,358678,248,1448,11.78,2,-5.25,-87.5,20.0,1.0,14.0,9.0,19.0,15.0,23.0,18.0,-89.81,-92.44,-91.75,-89.19,-92.0,-87.25,-92.38,-91.81,-94.63,-108.38,-96.25,-106.56,-101.13,-88.88,-104.5,-104.31,,,,,,,,,,,,,,,,,-71.25,-10.5,-10.0,-14.19,-6.25,-9.88,-18.44,-12.06,-9.0,-6.31,-17.75,-13.88,-16.5,-11.06,-16.88,-18.44,-13.94,,,,,,,,,,,,,,,,
2020-09-28 01:06:10,204.99,11.67,1.98,33,1399,0,0,,,,,0.0,8.66,354950,248,1432,10.6,2,-5.63,-85.0,17.0,15.0,21.0,18.0,9.0,22.0,16.0,8.0,-87.81,-86.81,-85.0,-87.88,-85.81,-85.75,-85.56,-85.88,-88.81,-91.13,-96.25,-91.13,-89.44,-95.44,-92.94,-92.38,,,,,,,,,,,,,,,,,-74.25,-15.0,-18.0,-7.81,-9.06,-5.0,-12.19,-14.25,-10.44,-10.13,-14.19,-16.31,-8.06,-10.69,-18.31,-18.44,-18.13,,,,,,,,,,,,,,,,
2020-09-28 01:06:11,226.66,12.05,1.97,34,1317,0,0,,,,,0.0,8.14,333876,247,1352,11.18,2,-3.25,-83.38,20.0,12.0,16.0,17.0,13.0,14.0,15.0,8.0,-84.69,-104.31,-95.31,-92.44,-101.38,-93.44,-90.88,-95.13,-83.06,-88.81,-84.25,-88.38,-88.88,-86.44,-84.75,-86.56,,,,,,,,,,,,,,,,,-67.88,-2.75,-17.88,-16.69,-12.56,-15.44,-13.5,-14.63,-17.06,-7.19,-10.56,-12.94,-14.44,-10.13,-13.0,-17.31,-14.19,,,,,,,,,,,,,,,,
2020-09-28 01:06:12,219.68,12.47,1.98,26,1312,0,0,,,,,0.0,9.34,332442,248,1338,11.08,2,-2.63,-86.25,4.0,15.0,0.0,1.0,16.0,14.0,20.0,13.0,-105.88,-101.5,-103.06,-99.88,-89.75,-99.88,-89.31,-99.06,-94.75,-87.69,-91.44,-93.25,-98.88,-90.81,-94.19,-94.63,,,,,,,,,,,,,,,,,-79.25,-18.75,-18.88,-17.81,-13.88,-10.31,-13.94,-4.06,-9.31,-6.31,-17.44,-10.19,-11.81,-16.69,-11.06,-4.38,-12.25,,,,,,,,,,,,,,,,
2020-09-28 01:06:13,217.28,11.78,1.98,33,1375,0,0,,,,,0.0,9.16,348506,248,1407,10.9,2,-3.38,-80.75,20.0,21.0,16.0,17.0,19.0,22.0,23.0,18.0,-79.06,-88.44,-82.63,-86.81,-87.38,-89.75,-90.94,-89.63,-91.81,-103.06,-91.13,-95.06,-102.94,-97.75,-99.5,-101.88,,,,,,,,,,,,,,,,,-78.75,-2.88,-12.63,-11.13,-14.31,-8.56,-13.81,-14.88,-11.56,-5.69,-17.69,-10.56,-12.75,-14.38,-13.38,-14.25,-14.69,,,,,,,,,,,,,,,,
2020-09-28 01:06:14,216.6,12.42,1.98,31,1350,0,0,,,,,0.0,9.46,341037,247,1382,11.36,2,-8.25,-86.5,15.0,5.0,0.0,1.0,20.0,16.0,9.0,21.0,-88.19,-100.5,-86.44,-97.31,-96.13,-97.19,-87.75,-91.88,-93.88,-92.94,-88.31,-93.0,-92.88,-91.25,-99.75,-93.56,,,,,,,,,,,,,,,,,-72.5,-15.5,-17.69,-9.06,-18.06,-12.5,-18.31,-10.63,-9.13,-17.69,-10.75,-8.25,-13.5,-9.5,-14.38,-18.0,-9.88,,,,,,,,,,,,,,,,
2020-09-28 01:06:15,158.59,10.74,1.98,31,1375,0,0,,,,,0.0,9.2,348088,248,1405,9.5,2,-10.75,-86.75,19.0,25.0,18.0,17.0,16.0,21.0,24.0,20.0,-93.94,-94.25,-94.56,-84.38,-83.75,-95.0,-93.13,-94.19,-99.69,-108.44,-103.44,-97.13,-89.75,-98.5,-105.81,-96.75,,,,,,,,,,,,,,,,,-74.25,-10.56,-12.56,-12.69,-8.38,-8.75,-12.69,-10.13,-11.38,-14.31,-17.56,-18.44,-17.88,-14.25,-12.75,-14.63,-10.88,,,,,,,,,,,,,,,,
