Date & Time,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature3_5,feature3_6,feature3_7,feature3_8,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature44_0,feature44_1,feature44_2,feature44_3,feature44_4,feature44_5,feature44_6,feature44_7,feature52_0,feature52_1,feature52_2,feature52_3,feature52_4,feature52_5,feature52_6,feature52_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,feature69_7,feature77_0,feature77_1,feature77_2,feature77_3,feature77_4,feature77_5,feature77_6,feature77_7,feature85_0,feature85_1,feature85_2,feature85_3,feature85_4,feature85_5,feature85_6,feature85_7
2020-09-26 01:02:08,238.38,13.25,1.98,29,1348,0,0,,,,,0.0,8.94,340189,247,1377,11.34,2,5.88,-79.13,20.0,21.0,8.0,27.0,19.0,22.0,23.0,14.0,-97.94,-91.44,-97.81,-89.75,-94.06,-82.19,-89.19,-92.56,-85.88,-87.38,-90.88,-87.44,-88.75,-82.31,-92.19,-87.5,,,,,,,,,,,,,,,,,-72.25,-17.88,-4.69,-12.38,-1.06,-12.31,4.44,-0.25,-1.56,-17.69,-6.81,-11.13,-1.06,-12.38,-3.0,-8.63,0.0,,,,,,,,,,,,,,,,
2020-09-26 01:02:09,267.3,13.82,1.97,34,1312,0,0,,,,,0.0,7.48,331781,246,1347,11.46,2,6.0,-76.63,27.0,30.0,8.0,21.0,6.0,14.0,22.0,20.0,-89.81,-89.88,-95.63,-90.5,-88.94,-81.19,-77.81,-91.0,-94.19,-94.69,-90.88,-88.5,-99.56,-85.44,-81.19,-80.19,,,,,,,,,,,,,,,,,-78.38,-0.06,-0.56,-14.44,-7.13,0.94,7.63,9.88,-14.06,-7.38,-8.88,-14.44,-4.63,-8.38,0.25,3.31,-13.94,,,,,,,,,,,,,,,,
2020-09-26 01:02:10,236.0,12.53,1.98,32,1363,0,0,,,,,0.24,8.1,344526,247,1394,10.76,2,-13.88,-80.13,20.0,28.0,27.0,22.0,19.0,21.0,17.0,8.0,-93.75,-99.69,-89.88,-86.06,-97.38,-88.13,-98.19,-103.5,-79.69,-88.44,-84.94,-82.0,-86.63,-98.81,-83.69,-90.69,,,,,,,,,,,,,,,,,-75.63,-17.88,-12.13,2.25,-0.25,-12.63,-2.56,-18.06,-18.25,-14.44,-8.0,1.63,0.5,-5.63,-17.88,-2.5,-9.06,,,,,,,,,,,,,,,,
2020-09-26 01:02:11,217.42,12.34,1.97,39,1311,0,0,,,,,0.0,10.72,330916,245,1350,10.76,2,-14.75,-80.75,20.0,21.0,14.0,17.0,28.0,22.0,8.0,27.0,-85.56,-89.63,-89.0,-98.69,-96.25,-84.75,-96.25,-92.31,-77.56,-89.88,-92.06,-87.69,-90.25,-86.25,-92.63,-91.81,,,,,,,,,,,,,,,,,-65.25,-13.5,-5.5,-3.81,-13.31,-10.38,-0.94,-17.5,-1.44,-12.38,-8.0,-6.25,-4.94,-10.56,-2.0,-14.25,-3.31,,,,,,,,,,,,,,,,
2020-09-26 01:02:12,195.25,12.48,1.98,34,1381,0,0,,,,,0.0,13.97,346349,245,1415,9.52,2,-12.75,-77.63,20.0,14.0,8.0,17.0,29.0,22.0,30.0,18.0,-79.44,-86.44,-89.81,-100.06,-90.19,-79.63,-88.38,-88.75,-78.88,-88.63,-93.5,-91.06,-100.56,-85.81,-95.06,-92.25,,,,,,,,,,,,,,,,,-64.38,-11.25,0.5,-11.44,-18.0,-12.5,-0.38,-3.25,-7.63,-14.13,-2.38,-15.13,-9.06,-18.44,-1.06,-6.31,-11.5,,,,,,,,,,,,,,,,
2020-09-26 01:02:13,205.9,11.46,1.98,32,1326,0,0,,,,,0.08,7.46,333823,246,1358,9.38,2,0.25,-80.63,21.0,22.0,18.0,27.0,23.0,14.0,15.0,20.0,-89.69,-81.69,-89.56,-88.5,-90.19,-91.44,-90.81,-84.19,-89.5,-86.0,-95.75,-95.63,-94.56,-91.06,-97.13,-83.63,,,,,,,,,,,,,,,,,-66.88,-9.69,-1.0,-9.25,-1.25,-8.88,-5.25,-10.5,-14.06,-7.94,-0.5,-17.56,-3.44,-9.19,-2.75,-12.63,-16.13,,,,,,,,,,,,,,,,
2020-09-26 01:02:14,225.88,12.39,1.98,34,1388,0,0,,,,,0.0,10.06,350066,246,1422,10.12,2,-14.88,-79.63,20.0,16.0,14.0,15.0,8.0,6.0,21.0,22.0,-92.06,-89.75,-82.75,-87.81,-94.75,-88.63,-83.94,-77.56,-82.94,-101.0,-89.88,-93.31,-89.13,-95.38,-85.81,-85.19,,,,,,,,,,,,,,,,,-64.5,-17.0,-12.81,0.25,-10.5,-17.19,-1.5,-2.75,5.13,-16.19,-16.44,-4.06,-10.75,-10.06,-3.75,-6.69,-0.69,,,,,,,,,,,,,,,,
2020-09-26 01:02:15,235.22,12.67,1.98,33,1403,0,0,,,,,0.0,8.77,353053,246,1437,10.64,2,-13.0,-79.5,14.0,13.0,23.0,20.0,21.0,28.0,22.0,30.0,-87.19,-95.75,-90.31,-85.69,-84.63,-94.63,-76.69,-88.63,-91.63,-89.56,-101.0,-78.06,-83.56,-90.38,-84.06,-96.06,,,,,,,,,,,,,,,,,-80.13,0.5,-12.81,-8.44,-11.19,-8.19,-13.88,5.38,-2.5,-5.63,-4.44,-19.0,-14.13,-2.31,-11.38,0.25,-8.94,,,,,,,,,,,,,,,,
2020-09-26 01:02:16,233.76,12.26,1.98,32,1359,0,0,,,,,0.0,10.13,343613,247,1391,10.9,2,0.5,-79.63,20.0,21.0,6.0,14.0,28.0,22.0,23.0,15.0,-86.25,-85.63,-87.0,-80.38,-82.75,-78.81,-84.31,-90.94,-79.0,-85.06,-93.44,-87.56,-92.88,-83.31,-95.88,-85.5,,,,,,,,,,,,,,,,,-78.5,-11.13,-15.13,-4.75,1.0,-6.25,-0.69,-8.0,-15.75,-14.06,-11.25,-7.56,-5.25,-16.38,-3.25,-16.88,-5.25,,,,,,,,,,,,,,,,
2020-09-26 01:02:17,199.97,12.19,1.97,37,1306,0,0,,,,,0.49,8.01,330696,246,1342,10.8,2,1.75,-77.0,21.0,18.0,22.0,29.0,17.0,14.0,28.0,20.0,-85.63,-90.5,-84.69,-95.94,-92.5,-88.13,-92.69,-92.38,-91.0,-99.06,-79.75,-83.5,-84.94,-90.5,-86.5,-79.13,,,,,,,,,,,,,,,,,-78.38,-9.13,-7.19,-3.38,-18.0,-17.13,-1.88,-8.5,-14.0,-18.44,-18.0,-1.19,-7.75,-12.31,-3.56,-9.06,-16.13,,,,,,,,,,,,,,,,
