Date & Time,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature3_5,feature3_6,feature3_7,feature3_8,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature44_0,feature44_1,feature44_2,feature44_3,feature44_4,feature44_5,feature44_6,feature44_7,feature52_0,feature52_1,feature52_2,feature52_3,feature52_4,feature52_5,feature52_6,feature52_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,feature69_7,feature77_0,feature77_1,feature77_2,feature77_3,feature77_4,feature77_5,feature77_6,feature77_7,feature85_0,feature85_1,feature85_2,feature85_3,feature85_4,feature85_5,feature85_6,feature85_7
2020-09-01 20:48:11,249.39,12.04,1.98,30,1569,0,0,,,,,0.07,9.63,390078,244,1599,12.48,2,-10.88,-84.25,8.0,9.0,22.0,28.0,0.0,13.0,17.0,20.0,-88.31,-93.63,-90.38,-90.13,-94.38,-94.19,-91.25,-86.13,-85.94,-92.81,-94.63,-98.13,-89.94,-93.25,-87.81,-93.38,,,,,,,,,,,,,,,,,-86,-14.44,-14.31,-9.75,-7.19,-10.44,-18.06,-13.81,-13.81,-11.88,-13.88,-11.38,-13.94,-9.38,-17.44,-10.81,-18.06,,,,,,,,,,,,,,,,
2020-09-01 20:48:12,250.91,11.97,1.98,31,1558,0,0,,,,,0.07,8.1,380674,239,1590,12.08,2,-7.63,-83.38,8.0,9.0,22.0,20.0,12.0,13.0,17.0,19.0,-87.31,-89.56,-86.44,-86.13,-86.81,-87.44,-82.25,-89.31,-99.25,-101.5,-103.0,-87.75,-95.19,-93.0,-87.88,-92.63,,,,,,,,,,,,,,,,,-76.25,-12.06,-12.56,-8.06,-18.31,-12.19,-14.38,-5.94,-12.81,-17.88,-18.19,-18.94,-10.19,-14.94,-14.25,-7.56,-9.0,,,,,,,,,,,,,,,,
2020-09-01 20:48:13,256.57,13.41,1.98,30,1524,0,0,,,,,0.0,10.3,361386,233,1554,11.28,2,-12.13,-81.38,8.0,9.0,16.0,28.0,12.0,13.0,17.0,20.0,-87.69,-89.75,-93.75,-88.63,-86.13,-83.69,-87.38,-79.75,-89.25,-98.25,-88.69,-96.81,-87.69,-92.31,-88.56,-90.69,,,,,,,,,,,,,,,,,-75.88,-11.25,-13.5,-18.75,-8.31,-11.0,-9.31,-12.06,-11.38,-10.25,-18.13,-12.56,-14.69,-10.63,-17.44,-10.25,-18.13,,,,,,,,,,,,,,,,
2020-09-01 20:48:14,238.23,12.12,1.98,30,1483,0,0,,,,,0.0,8.2,361821,239,1512,11.84,2,-9.13,-84.63,21.0,12.0,13.0,8.0,20.0,1.0,4.0,0.0,-92.88,-92.38,-88.19,-93.0,-90.0,-98.44,-99.94,-94.5,-103.69,-92.0,-92.75,-85.94,-86.31,-91.94,-91.94,-89.56,,,,,,,,,,,,,,,,,-84,-7.56,-11.0,-9.44,-14.25,-14.44,-9.06,-14.75,-8.75,-17.0,-16.69,-18.31,-12.0,-9.63,-11.5,-11.94,-12.81,,,,,,,,,,,,,,,,
2020-09-01 20:48:15,240.84,12.28,1.98,31,1482,0,0,,,,,0.14,8.33,361336,239,1513,11.76,2,-10.25,-85.38,8.0,9.0,16.0,0.0,12.0,25.0,28.0,20.0,-89.38,-91.88,-96.75,-97.44,-89.13,-93.94,-101.31,-91.88,-86.5,-92.69,-92.19,-91.31,-92.19,-96.94,-93.38,-85.5,,,,,,,,,,,,,,,,,-73.13,-12.31,-9.81,-18.56,-11.31,-8.81,-7.56,-18.25,-12.19,-10.69,-11.94,-16.5,-10.88,-14.69,-13.19,-10.56,-10.56,,,,,,,,,,,,,,,,
2020-09-01 20:48:16,270.88,13.34,1.98,30,1522,0,0,,,,,0.14,9.03,374839,242,1552,11.62,2,-9.38,-81.13,12.0,17.0,8.0,9.0,20.0,25.0,4.0,0.0,-88.88,-89.75,-89.25,-88.75,-95.06,-89.5,-95.75,-89.81,-86.81,-93.63,-80.75,-87.88,-87.69,-95.56,-89.31,-87.94,,,,,,,,,,,,,,,,,-82.88,-9.31,-13.06,-15.44,-9.56,-18.0,-3.94,-13.0,-6.63,-12.56,-14.44,-9.63,-11.63,-12.5,-12.06,-7.63,-11.31,,,,,,,,,,,,,,,,
2020-09-01 20:48:17,267.67,13.4,1.98,34,1530,0,0,,,,,0.28,9.97,377930,242,1564,10.78,2,-12.0,-85.0,8.0,0.0,20.0,25.0,12.0,13.0,16.0,17.0,-85.5,-94.44,-94.06,-89.94,-93.81,-89.81,-92.56,-93.0,-87.63,-91.06,-92.19,-93.13,-88.5,-90.63,-88.81,-97.56,,,,,,,,,,,,,,,,,-72.13,-13.56,-10.69,-14.88,-5.31,-13.5,-14.56,-16.5,-16.56,-12.13,-11.06,-17.63,-10.19,-10.06,-11.38,-12.5,-18.06,,,,,,,,,,,,,,,,
2020-09-01 20:48:18,260.62,12.95,1.98,30,1556,0,0,,,,,0.07,9.99,382805,241,1586,10.96,2,-8.13,-84.88,12.0,13.0,20.0,9.0,16.0,17.0,0.0,8.0,-92.0,-92.44,-89.94,-92.0,-89.06,-85.88,-92.31,-87.75,-96.13,-100.06,-85.19,-103.25,-92.88,-97.5,-98.0,-91.94,,,,,,,,,,,,,,,,,-88,-12.31,-18.19,-14.56,-12.19,-13.69,-7.88,-12.0,-13.31,-16.0,-18.31,-8.44,-19.06,-14.81,-14.88,-14.06,-12.44,,,,,,,,,,,,,,,,
2020-09-01 20:48:19,283.84,13.53,1.98,32,1525,0,0,,,,,0.21,8.48,376126,242,1557,12.08,2,-9.13,-85.25,8.0,9.0,20.0,25.0,1.0,13.0,17.0,19.0,-87.31,-88.94,-89.56,-90.81,-91.31,-89.25,-86.56,-93.13,-90.19,-96.94,-85.13,-103.31,-100.06,-99.5,-99.81,-101.5,,,,,,,,,,,,,,,,,-71.5,-13.75,-9.25,-13.81,-5.81,-8.25,-14.81,-10.06,-8.69,-12.0,-13.94,-8.88,-16.88,-12.63,-18.88,-17.06,-16.81,,,,,,,,,,,,,,,,
2020-09-01 20:48:20,250.16,12.95,1.98,31,1516,0,0,,,,,0.14,10.22,369682,239,1547,11.78,2,-9.13,-83.75,8.0,9.0,23.0,20.0,12.0,13.0,25.0,17.0,-83.69,-89.44,-90.25,-87.13,-90.94,-89.88,-86.5,-83.81,-84.75,-94.81,-101.5,-85.38,-85.56,-95.75,-96.19,-97.38,,,,,,,,,,,,,,,,,-74.63,-13.19,-12.69,-10.44,-14.5,-14.63,-18.88,-4.75,-9.94,-9.13,-14.75,-17.06,-12.63,-8.75,-17.94,-13.06,-17.38,,,,,,,,,,,,,,,,
2020-09-01 20:48:21,277.22,13.07,1.98,34,1558,0,0,,,,,0.27,8.54,386887,243,1592,11.32,2,-9.25,-84.88,8.0,9.0,25.0,1.0,12.0,13.0,20.0,17.0,-86.31,-92.88,-89.19,-91.5,-87.56,-91.5,-92.69,-84.63,-94.81,-101.31,-97.38,-103.31,-91.31,-98.63,-85.06,-93.88,,,,,,,,,,,,,,,,,-83.63,-12.13,-13.94,-4.44,-10.06,-7.94,-17.94,-17.88,-8.69,-16.56,-17.88,-11.19,-16.88,-11.25,-17.88,-7.94,-10.88,,,,,,,,,,,,,,,,
