Date & Time,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature3_5,feature3_6,feature3_7,feature3_8,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature44_0,feature44_1,feature44_2,feature44_3,feature44_4,feature44_5,feature44_6,feature44_7,feature52_0,feature52_1,feature52_2,feature52_3,feature52_4,feature52_5,feature52_6,feature52_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,feature69_7,feature77_0,feature77_1,feature77_2,feature77_3,feature77_4,feature77_5,feature77_6,feature77_7,feature85_0,feature85_1,feature85_2,feature85_3,feature85_4,feature85_5,feature85_6,feature85_7
2020-09-28 00:30:34,97.23,15.27,1.97,34,1127,0,0,,,,,0.41,15.6,237082,204,1161,10.82,2,-9.38,-69.13,11.0,13.0,8.0,15.0,3.0,14.0,10.0,2.0,-85.75,-78.81,-86.63,-81.0,-86.5,-67.75,-84.25,-83.75,-89.56,-90.25,-93.56,-84.81,-88.19,-77.13,-84.25,-83.19,,,,,,,,,,,,,,,,,-57.38,-9.94,-10.5,-14.56,-13.63,-4.5,-11.75,-6.88,-3.38,-8.19,-14.25,-18.06,-9.38,-4.19,-18.63,-6.38,-1.06,,,,,,,,,,,,,,,,
2020-09-28 00:30:35,81.11,8.89,1.3,918,390,0,0,,,,,0.0,11.84,279821,214,1309,7.36,1,-9.25,-72.75,2.0,3.0,8.0,9.0,11.0,14.0,15.0,10.0,-85.63,-84.88,-91.5,-95.25,-85.25,-71.56,-92.94,-85.81,-85.06,-86.25,-89.19,-87.0,-87.06,-69.56,-89.63,-85.13,,,,,,,,,,,,,,,,,-75.25,-3.38,-1.06,-16.5,-17.19,-3.44,-10.5,-16.94,-7.69,0.13,0.13,-14.5,-8.19,-5.06,-7.56,-16.88,-5.25,,,,,,,,,,,,,,,,
2020-09-28 00:30:36,151.01,13.08,1.0,1274,0,0,0,,,,,0.43,8.29,264834,208,1274,7.78,1,-12.25,-74.0,3.0,13.0,2.0,9.0,11.0,14.0,15.0,10.0,-81.81,-82.56,-78.88,-84.75,-82.31,-74.5,-82.13,-77.75,-87.69,-82.63,-81.31,-87.94,-86.31,-72.81,-80.56,-81.69,,,,,,,,,,,,,,,,,-60.25,0.81,-13.19,3.44,-13.0,-7.25,-18.06,-18.56,-1.81,-6.44,-14.56,1.31,-18.5,-13.0,-17.81,-18.25,-8.25,,,,,,,,,,,,,,,,
2020-09-28 00:30:37,185.42,15.22,1.64,432,757,0,0,,,,,0.73,6.99,245084,206,1188,9.66,2,-13.13,-72.88,2.0,13.0,8.0,3.0,11.0,14.0,15.0,10.0,-84.06,-83.56,-84.19,-84.0,-83.75,-75.31,-79.94,-81.31,-87.75,-85.13,-86.38,-87.19,-87.63,-70.94,-80.56,-88.13,,,,,,,,,,,,,,,,,-69.88,-1.5,-14.25,-15.31,-1.5,-8.69,-18.0,-17.69,-7.25,-5.56,-17.0,-18.0,-6.31,-13.31,-12.38,-18.38,-14.5,,,,,,,,,,,,,,,,
2020-09-28 00:30:38,197.56,14.66,1.97,34,1246,0,0,,,,,0.35,9.46,277063,216,1280,9.68,2,-15.13,-83.38,11.0,14.0,0.0,10.0,3.0,6.0,7.0,15.0,-87.0,-87.69,-88.19,-91.63,-87.0,-82.75,-95.44,-85.38,-94.0,-82.13,-94.94,-89.0,-92.19,-95.0,-89.69,-87.06,,,,,,,,,,,,,,,,,-77.5,-4.06,-19.06,-7.13,-9.06,-1.06,-3.44,-18.13,-14.31,-11.0,-14.0,-12.94,-5.5,-6.19,-12.63,-12.19,-14.06,,,,,,,,,,,,,,,,
2020-09-28 00:30:39,207.31,13.99,1.97,31,1174,0,0,,,,,0.37,8.84,257084,213,1205,9.6,2,-12.5,-83.5,14.0,15.0,0.0,8.0,3.0,10.0,7.0,2.0,-87.56,-85.19,-87.63,-94.0,-90.06,-96.94,-93.31,-91.19,-87.63,-91.31,-99.44,-87.25,-89.44,-89.31,-89.38,-88.69,,,,,,,,,,,,,,,,,-80.13,-18.38,-9.94,-7.13,-18.5,-3.56,-13.94,-12.94,-7.25,-15.06,-14.38,-17.81,-7.56,-4.38,-6.56,-9.19,-3.75,,,,,,,,,,,,,,,,
2020-09-28 00:30:40,154.57,11.84,1.99,16,1392,0,0,,,,,0.0,8.39,317559,226,1408,8.22,2,-9.5,-83.63,15.0,13.0,11.0,9.0,3.0,6.0,7.0,14.0,-82.81,-91.13,-88.0,-95.06,-87.13,-90.19,-93.69,-84.0,-87.31,-93.81,-90.19,-84.38,-90.31,-93.81,-87.19,-90.13,,,,,,,,,,,,,,,,,-76.25,-12.0,-10.81,-4.75,-17.56,-0.25,-9.56,-14.69,-9.31,-13.75,-10.81,-6.25,-6.5,-1.13,-11.31,-9.5,-18.06,,,,,,,,,,,,,,,,
2020-09-28 00:30:41,110.41,12.53,1.32,786,365,0,0,,,,,0.0,9.04,266387,231,1151,5.84,1,-9.38,-83.75,3.0,0.0,8.0,9.0,11.0,2.0,15.0,10.0,-86.38,-87.13,-92.06,-94.88,-85.75,-86.38,-84.5,-87.5,-91.63,-93.06,-81.81,-87.38,-91.06,-87.19,-92.44,-87.31,,,,,,,,,,,,,,,,,-71,-0.44,-13.0,-18.31,-18.31,-2.06,-1.56,-9.63,-7.38,-5.44,-13.75,-6.63,-12.81,-7.25,-1.56,-17.63,-5.5,,,,,,,,,,,,,,,,
2020-09-28 00:30:42,137.22,15.71,1.0,1294,0,0,0,,,,,0.08,7.25,277461,214,1294,5.74,1,-8.38,-80.38,0.0,13.0,8.0,9.0,2.0,14.0,15.0,10.0,-82.88,-89.69,-85.25,-91.56,-86.06,-79.88,-80.69,-87.81,-89.75,-93.94,-88.31,-87.19,-88.81,-90.75,-89.69,-88.25,,,,,,,,,,,,,,,,,-68.63,-12.38,-9.75,-17.31,-17.63,-5.75,-9.44,-12.38,-7.38,-12.88,-12.31,-12.94,-12.69,-7.25,-16.88,-14.38,-9.63,,,,,,,,,,,,,,,,
2020-09-28 00:30:43,123.9,17.6,1.17,1104,229,0,0,,,,,1.05,13.76,279657,210,1333,7.74,1,-9.5,-82.75,11.0,8.0,0.0,9.0,15.0,14.0,7.0,10.0,-94.25,-87.63,-86.94,-81.94,-80.56,-89.44,-87.13,-91.5,-88.19,-85.88,-86.25,-82.88,-83.19,-87.06,-87.38,-89.31,,,,,,,,,,,,,,,,,-78.75,-13.31,-17.69,-12.63,-8.38,-8.69,-17.88,-14.38,-13.19,-9.5,-18.56,-14.06,-10.88,-9.69,-12.44,-14.75,-8.5,,,,,,,,,,,,,,,,
2020-09-28 00:30:44,65.46,14.62,1.0,1107,0,0,0,,,,,1.05,13.62,244358,221,1107,7.92,1,-11.25,-80.5,15.0,14.0,0.0,1.0,9.0,8.0,7.0,13.0,-87.31,-89.06,-85.88,-82.19,-78.75,-84.63,-85.25,-87.88,-89.38,-91.13,-86.25,-94.94,-90.75,-84.0,-88.31,-100.38,,,,,,,,,,,,,,,,,-77.13,-17.75,-17.81,-14.69,-7.69,-10.38,-16.81,-18.19,-8.88,-18.81,-14.31,-16.31,-18.38,-18.38,-12.81,-17.69,-18.06,,,,,,,,,,,,,,,,
2020-09-28 00:30:45,73.9,9.29,1.0,1100,0,0,0,,,,,0.51,9.45,242577,220,1101,6.44,1,-13.38,-79.38,0.0,2.0,8.0,9.0,7.0,1.0,15.0,10.0,-83.56,-86.56,-83.5,-80.69,-85.25,-86.06,-90.44,-95.25,-93.0,-86.63,-84.81,-88.5,-82.94,-95.31,-85.44,-91.81,,,,,,,,,,,,,,,,,-66.38,-11.13,-7.25,-12.75,-8.44,-12.69,-13.0,-18.19,-18.0,-18.38,-7.69,-13.81,-18.06,-10.5,-19.25,-11.56,-11.81,,,,,,,,,,,,,,,,
2020-09-28 00:30:46,100.74,13.73,1.0,1016,0,0,0,,,,,0.1,5.43,227230,224,1016,6.94,1,-11.25,-79.13,12.0,0.0,8.0,9.0,1.0,2.0,15.0,10.0,-85.25,-87.13,-77.31,-80.81,-84.56,-90.69,-80.69,-89.31,-96.44,-82.5,-82.31,-86.56,-82.38,-88.25,-87.75,-88.56,,,,,,,,,,,,,,,,,-61.88,-6.63,-18.31,-13.38,-18.5,-13.94,-18.06,-12.63,-18.38,-14.19,-12.56,-10.56,-17.31,-12.63,-8.19,-12.06,-12.38,,,,,,,,,,,,,,,,
2020-09-28 00:30:47,139.58,17.07,1.0,1211,0,0,0,,,,,0.0,11.05,266208,220,1210,10.66,1,-13.0,-74.88,8.0,10.0,0.0,1.0,9.0,15.0,7.0,2.0,-82.94,-80.5,-90.38,-86.19,-76.63,-81.75,-91.56,-90.31,-75.94,-89.44,-82.63,-81.69,-80.94,-87.31,-85.38,-84.75,,,,,,,,,,,,,,,,,-72.25,-11.06,-8.19,-17.63,-14.69,-11.13,-11.13,-17.13,-17.13,-10.81,-17.38,-9.69,-7.56,-18.0,-18.0,-12.38,-9.63,,,,,,,,,,,,,,,,
2020-09-28 00:30:48,97.42,17.8,1.0,1233,0,0,0,,,,,1.0,10.92,261622,212,1234,10.72,1,-12.38,-80.88,11.0,12.0,0.0,1.0,9.0,8.0,10.0,15.0,-89.06,-90.81,-81.63,-79.88,-83.94,-83.81,-87.75,-88.88,-91.88,-89.75,-88.25,-80.69,-85.19,-91.5,-84.63,-88.31,,,,,,,,,,,,,,,,,-71.38,-9.13,-11.31,-13.75,-17.19,-14.5,-12.69,-14.56,-14.75,-12.56,-11.0,-17.56,-12.06,-12.31,-16.88,-9.06,-13.31,,,,,,,,,,,,,,,,
2020-09-28 00:30:49,73.88,14.15,1.0,1120,0,0,0,,,,,0.0,19.3,251251,225,1119,10.56,1,-14.0,-81.38,0.0,1.0,8.0,9.0,11.0,2.0,15.0,10.0,-86.5,-82.88,-85.06,-83.81,-87.38,-83.38,-93.06,-87.69,-91.06,-84.31,-85.25,-86.38,-88.75,-84.94,-88.31,-87.19,,,,,,,,,,,,,,,,,-74.75,-17.69,-18.31,-12.38,-12.63,-11.5,-9.75,-18.5,-13.5,-18.38,-12.44,-11.5,-17.13,-10.06,-7.94,-14.25,-10.0,,,,,,,,,,,,,,,,
