Date & Time,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature3_5,feature3_6,feature3_7,feature3_8,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature44_0,feature44_1,feature44_2,feature44_3,feature44_4,feature44_5,feature44_6,feature44_7,feature52_0,feature52_1,feature52_2,feature52_3,feature52_4,feature52_5,feature52_6,feature52_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,feature69_7,feature77_0,feature77_1,feature77_2,feature77_3,feature77_4,feature77_5,feature77_6,feature77_7,feature85_0,feature85_1,feature85_2,feature85_3,feature85_4,feature85_5,feature85_6,feature85_7
2020-09-24 00:24:50,285.09,11.58,3.63,31,246,0,1290,,,,,0.0,12.87,377964,241,1567,10.02,2,-11.63,-70.38,0.0,31.0,8.0,9.0,1.0,20.0,25.0,10.0,-72.31,-93.63,-82.25,-82.63,-69.94,-88.44,-81.69,-80.19,-83.31,-78.81,-78.0,-79.63,-73.81,-77.13,-73.69,-72.69,,,,,,,,,,,,,,,,,-55.5,-9.38,-16.63,-17.31,-16.81,-12.31,-14.75,-10.81,-11.94,-17.94,-9.75,-14.63,-13.88,-11.81,-9.5,-11.31,-3.5,,,,,,,,,,,,,,,,
2020-09-24 00:24:51,259.36,12.4,1.98,30,1564,0,0,,,,,0.0,11.07,391884,246,1594,12.4,2,-10.25,-70.75,0.0,15.0,20.0,23.0,1.0,10.0,31.0,2.0,-74.75,-90.5,-93.0,-92.38,-71.31,-82.25,-74.69,-77.38,-83.44,-79.25,-79.25,-79.06,-69.94,-76.19,-73.19,-83.63,,,,,,,,,,,,,,,,,-63.88,-14.25,-17.56,-18.44,-17.63,-12.5,-9.81,-8.81,-7.44,-18.19,-14.25,-8.13,-8.31,-9.94,-7.75,-10.25,-14.75,,,,,,,,,,,,,,,,
2020-09-24 00:24:52,246.81,13.68,1.98,31,1570,0,0,,,,,0.0,12.49,395302,247,1601,11.76,2,-11.75,-65.88,24.0,31.0,0.0,1.0,25.0,8.0,7.0,2.0,-65.69,-69.38,-81.06,-73.31,-69.44,-80.69,-75.63,-81.94,-67.06,-73.5,-64.13,-66.75,-74.63,-70.56,-73.31,-68.69,,,,,,,,,,,,,,,,,-48,-11.38,-12.75,-18.69,-12.19,-12.63,-18.88,-16.0,-12.88,-14.63,-16.06,-11.31,-12.06,-14.69,-14.31,-14.75,-8.0,,,,,,,,,,,,,,,,
2020-09-24 00:24:53,152.5,10.94,1.82,283,1302,0,0,,,,,0.36,11.37,389681,246,1586,9.78,1,-10.13,-69.0,14.0,0.0,24.0,25.0,15.0,30.0,31.0,7.0,-76.63,-69.0,-75.75,-82.75,-77.75,-76.81,-70.69,-75.69,-89.0,-72.31,-73.75,-78.13,-80.63,-76.5,-70.31,-81.56,,,,,,,,,,,,,,,,,-58.88,-11.56,-10.06,-14.69,-17.75,-17.81,-14.31,-12.5,-14.81,-18.63,-10.56,-16.56,-13.94,-14.5,-14.44,-14.31,-16.31,,,,,,,,,,,,,,,,
2020-09-24 00:24:54,157.52,11.16,1.0,1596,0,0,0,,,,,0.07,7.14,391851,246,1596,10.86,1,-12.38,-71.25,30.0,10.0,0.0,22.0,14.0,6.0,24.0,29.0,-83.0,-91.0,-82.69,-80.19,-93.44,-78.13,-87.38,-89.63,-72.25,-75.25,-76.56,-72.81,-71.25,-68.94,-76.63,-75.44,,,,,,,,,,,,,,,,,-61.38,-12.88,-12.94,-10.06,-11.94,-18.69,-12.06,-8.88,-12.13,-14.31,-6.13,-12.56,-12.13,-12.31,-13.25,-10.19,-10.69,,,,,,,,,,,,,,,,
2020-09-24 00:24:55,251.81,14.99,1.64,569,1024,0,0,,,,,0.0,8.92,390235,245,1592,8.56,2,-11.38,-66.75,28.0,29.0,13.0,0.0,22.0,30.0,31.0,10.0,-77.81,-70.0,-76.5,-76.75,-70.0,-83.38,-77.31,-77.38,-82.69,-70.56,-84.56,-81.94,-70.81,-77.25,-76.75,-88.69,,,,,,,,,,,,,,,,,-66.38,-9.44,-14.0,-12.81,-9.63,-11.31,-17.75,-14.81,-6.19,-15.25,-11.0,-16.94,-13.81,-12.38,-13.0,-14.75,-14.56,,,,,,,,,,,,,,,,
2020-09-24 00:24:56,165.58,13.52,1.33,1061,530,0,0,,,,,0.28,8.68,391882,246,1591,8.06,1,-11.25,-67.5,22.0,13.0,8.0,27.0,30.0,29.0,4.0,21.0,-83.81,-72.63,-75.44,-76.0,-74.38,-70.5,-82.0,-69.13,-75.56,-69.88,-87.63,-89.44,-85.81,-66.56,-75.81,-70.56,,,,,,,,,,,,,,,,,-64.63,-18.19,-12.69,-11.94,-11.88,-12.5,-11.44,-14.06,-14.69,-9.5,-13.81,-19.94,-19.31,-14.56,-11.44,-12.69,-17.94,,,,,,,,,,,,,,,,
2020-09-24 00:24:57,168.3,15.51,1.0,1589,0,0,0,,,,,0.63,9.57,392418,247,1589,6.92,1,-10.0,-62.88,28.0,29.0,12.0,4.0,2.0,20.0,13.0,5.0,-68.88,-59.63,-72.69,-75.38,-72.06,-72.31,-71.94,-76.63,-70.31,-67.94,-77.13,-71.88,-88.38,-71.5,-80.63,-72.88,,,,,,,,,,,,,,,,,-63.5,-12.44,-9.5,-14.88,-12.75,-5.5,-10.38,-12.5,-18.44,-12.5,-11.44,-17.19,-11.94,-18.06,-17.5,-17.06,-12.38,,,,,,,,,,,,,,,,
2020-09-24 00:24:58,165.73,13.95,1.15,1358,240,0,0,,,,,0.14,8.65,394115,246,1599,6.04,2,-12.0,-70.25,4.0,5.0,28.0,12.0,3.0,11.0,10.0,29.0,-71.44,-73.5,-70.69,-72.63,-73.06,-75.75,-73.13,-73.69,-78.75,-78.38,-71.94,-81.13,-71.88,-78.5,-79.38,-81.63,,,,,,,,,,,,,,,,,-67.63,-12.75,-12.75,-14.44,-9.31,-14.5,-12.75,-12.94,-8.75,-12.13,-14.0,-13.06,-14.94,-8.88,-12.75,-13.5,-13.5,,,,,,,,,,,,,,,,
2020-09-24 00:24:59,188.47,10.9,1.97,40,1528,0,0,,,,,0.95,12.78,386097,246,1567,6.12,2,-18.38,-68.75,3.0,12.0,2.0,27.0,19.0,28.0,11.0,4.0,-77.25,-80.38,-76.19,-77.25,-91.31,-79.44,-82.31,-78.88,-72.31,-82.44,-79.25,-71.31,-76.94,-81.69,-78.44,-88.25,,,,,,,,,,,,,,,,,-60.38,-12.81,-13.31,-5.13,-18.38,-18.56,-11.38,-14.56,-9.06,-10.31,-14.44,-8.25,-18.63,-14.19,-12.94,-17.38,-16.13,,,,,,,,,,,,,,,,
2020-09-24 00:25:00,167.53,13.38,1.34,1026,531,0,0,,,,,0.86,9.37,384058,247,1557,5.54,1,-9.25,-61.0,23.0,2.0,3.0,11.0,27.0,4.0,10.0,26.0,-71.06,-64.06,-61.0,-66.25,-63.38,-71.0,-72.19,-71.38,-81.06,-75.5,-80.88,-79.06,-74.75,-77.44,-88.06,-84.25,,,,,,,,,,,,,,,,,-52.5,-12.13,-3.06,-9.25,-13.0,-18.19,-12.5,-12.63,-9.81,-13.0,-3.44,-16.75,-14.0,-18.13,-4.63,-18.81,-17.19,,,,,,,,,,,,,,,,
