Date & Time,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature3_5,feature3_6,feature3_7,feature3_8,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature44_0,feature44_1,feature44_2,feature44_3,feature44_4,feature44_5,feature44_6,feature44_7,feature52_0,feature52_1,feature52_2,feature52_3,feature52_4,feature52_5,feature52_6,feature52_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,feature69_7,feature77_0,feature77_1,feature77_2,feature77_3,feature77_4,feature77_5,feature77_6,feature77_7,feature85_0,feature85_1,feature85_2,feature85_3,feature85_4,feature85_5,feature85_6,feature85_7
2020-09-26 01:20:28,266.94,14.32,1.98,33,1318,0,0,,,,,0.16,10.33,330719,245,1352,8.82,2,-13.38,-71.13,30.0,17.0,22.0,9.0,20.0,14.0,18.0,10.0,-76.0,-74.25,-78.06,-75.63,-80.5,-72.94,-76.06,-77.06,-89.38,-79.75,-83.75,-81.06,-85.88,-79.13,-83.31,-85.94,,,,,,,,,,,,,,,,,-72.5,-5.88,2.88,-17.5,-2.13,-6.38,-17.88,3.63,1.13,-12.63,4.69,-11.88,1.19,-5.44,-12.63,3.44,1.5,,,,,,,,,,,,,,,,
2020-09-26 01:20:29,136.49,13.45,1.97,33,983,0,0,,,,,2.38,15.66,239750,236,1015,8.5,2,-13.5,-71.75,17.0,22.0,30.0,9.0,21.0,14.0,18.0,10.0,-76.63,-74.0,-78.5,-76.69,-78.31,-73.88,-78.06,-80.81,-80.38,-83.44,-85.81,-81.06,-90.63,-78.38,-81.69,-84.0,,,,,,,,,,,,,,,,,-70.5,2.13,-11.13,-6.75,-2.5,-3.13,-18.0,3.44,-1.81,5.31,-14.63,-10.0,0.5,-12.56,-14.19,5.56,3.44,,,,,,,,,,,,,,,,
2020-09-26 01:20:30,151.74,12.96,1.61,485,762,0,0,,,,,0.9,10.89,306573,246,1247,8.5,1,-7.88,-65.13,30.0,17.0,18.0,9.0,22.0,14.0,15.0,10.0,-75.63,-75.19,-77.19,-75.06,-78.63,-64.69,-78.5,-79.0,-86.69,-82.69,-86.31,-82.94,-82.0,-71.88,-94.5,-89.69,,,,,,,,,,,,,,,,,-54.5,-6.38,1.94,3.75,-3.25,-17.63,-9.75,-11.44,-3.13,-12.63,1.69,1.44,-0.81,-14.13,-7.63,-15.63,-2.81,,,,,,,,,,,,,,,,
2020-09-26 01:20:31,125.8,14.46,1.0,1428,0,0,0,,,,,0.4,11.83,351529,246,1428,8.64,1,-11.75,-73.75,22.0,1.0,9.0,18.0,14.0,15.0,10.0,17.0,-77.13,-81.5,-76.69,-77.94,-75.94,-81.88,-76.94,-77.38,-91.06,-93.69,-86.38,-82.13,-81.19,-92.56,-87.94,-81.13,,,,,,,,,,,,,,,,,-71.75,-10.69,0.94,2.44,5.19,-13.06,-9.56,4.25,1.69,-17.44,-6.5,-2.38,5.69,-12.5,-11.63,-1.69,4.56,,,,,,,,,,,,,,,,
2020-09-26 01:20:32,134.4,14.14,1.0,1407,0,0,0,,,,,0.31,8.74,348585,248,1408,8.94,1,-8.13,-66.75,21.0,18.0,17.0,30.0,22.0,14.0,2.0,16.0,-81.31,-79.25,-74.63,-85.38,-74.25,-65.69,-82.06,-81.06,-90.06,-83.31,-78.44,-80.5,-83.13,-73.38,-92.44,-90.38,,,,,,,,,,,,,,,,,-67.63,-11.0,0.94,1.19,-9.63,-12.75,-8.44,-2.63,-11.0,-10.5,4.25,9.38,-8.06,-13.94,-8.31,-4.13,-5.5,,,,,,,,,,,,,,,,
2020-09-26 01:20:33,136.03,14.18,1.0,1391,0,0,0,,,,,0.0,8.88,344632,248,1391,10.22,1,-9.5,-61.88,22.0,18.0,17.0,16.0,6.0,30.0,14.0,15.0,-73.06,-79.31,-78.31,-78.94,-81.19,-79.06,-62.13,-80.0,-80.25,-81.94,-78.88,-88.63,-96.13,-83.44,-72.63,-89.5,,,,,,,,,,,,,,,,,-60.63,-13.88,0.13,-4.25,-11.19,-17.38,-13.88,-11.56,-12.5,-12.88,4.81,6.38,-7.44,-18.25,-10.88,-11.06,-13.63,,,,,,,,,,,,,,,,
2020-09-26 01:20:34,151.51,15.12,1.0,1490,0,0,0,,,,,0.15,8.55,367578,247,1489,9.56,1,-9.88,-65.88,17.0,25.0,18.0,9.0,30.0,14.0,15.0,10.0,-71.81,-79.0,-73.06,-71.94,-78.38,-66.38,-78.88,-74.38,-79.31,-90.69,-84.19,-88.88,-83.81,-69.5,-86.94,-90.0,,,,,,,,,,,,,,,,,-54.5,4.31,-1.0,5.69,1.5,-12.75,-10.63,-11.63,-0.5,5.56,-2.81,2.56,-10.13,-8.06,-8.75,-13.44,-6.56,,,,,,,,,,,,,,,,
2020-09-26 01:20:35,164.5,15.97,1.0,1374,0,0,0,,,,,0.0,9.22,337127,245,1375,9.04,1,-9.63,-63.13,9.0,18.0,14.0,17.0,6.0,30.0,22.0,10.0,-78.25,-76.25,-60.94,-80.44,-78.75,-81.69,-76.63,-80.5,-80.5,-84.75,-71.38,-85.38,-91.69,-86.94,-84.81,-83.44,,,,,,,,,,,,,,,,,-62,-4.19,3.88,-10.44,-5.44,-12.75,-11.25,-12.81,-4.44,2.38,1.88,-10.25,-1.5,-12.75,-14.88,-15.38,3.31,,,,,,,,,,,,,,,,
2020-09-26 01:20:36,142.19,15.32,1.0,1410,0,0,0,,,,,0.24,9.77,345914,246,1409,9.46,1,-9.13,-61.63,18.0,10.0,21.0,17.0,8.0,30.0,14.0,22.0,-81.31,-82.88,-82.06,-77.19,-82.38,-75.0,-61.31,-76.44,-81.75,-90.0,-93.5,-81.81,-99.69,-89.63,-75.0,-81.19,,,,,,,,,,,,,,,,,-49.88,0.63,-5.56,-8.88,0.25,-14.56,-12.44,-11.13,-11.38,3.56,-1.31,-18.0,3.56,-18.81,-14.94,-8.44,-11.38,,,,,,,,,,,,,,,,
2020-09-26 01:20:37,114.32,14.34,1.0,1261,0,0,0,,,,,1.44,11.87,309836,246,1262,9.24,1,-6.75,-61.25,30.0,17.0,22.0,9.0,23.0,14.0,15.0,18.0,-78.19,-82.88,-79.31,-80.56,-88.88,-62.56,-80.88,-80.38,-90.31,-82.5,-88.13,-79.81,-80.69,-68.44,-89.31,-91.81,,,,,,,,,,,,,,,,,-63.38,-11.13,-5.25,-11.56,-2.31,-12.44,-9.06,-11.0,0.44,-12.06,0.81,-17.75,-0.13,7.25,-7.5,-12.94,-6.69,,,,,,,,,,,,,,,,
