Date & Time,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature3_5,feature3_6,feature3_7,feature3_8,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature44_0,feature44_1,feature44_2,feature44_3,feature44_4,feature44_5,feature44_6,feature44_7,feature52_0,feature52_1,feature52_2,feature52_3,feature52_4,feature52_5,feature52_6,feature52_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,feature69_7,feature77_0,feature77_1,feature77_2,feature77_3,feature77_4,feature77_5,feature77_6,feature77_7,feature85_0,feature85_1,feature85_2,feature85_3,feature85_4,feature85_5,feature85_6,feature85_7
2020-09-26 01:19:14,269.86,13.21,1.98,32,1408,0,0,,,,,0.0,7.92,356843,248,1440,12.02,2,-11.63,-80.88,16.0,23.0,8.0,9.0,17.0,1.0,15.0,10.0,-85.25,-91.19,-90.75,-85.88,-80.0,-88.56,-81.88,-94.88,-93.81,-94.0,-95.88,-90.19,-89.56,-96.56,-85.0,-95.25,,,,,,,,,,,,,,,,,-67.75,-1.75,-14.44,-7.56,-12.5,-13.81,-11.06,-14.0,-18.06,-7.06,-12.19,-6.63,-12.0,-17.31,-12.81,-9.88,-11.69,,,,,,,,,,,,,,,,
2020-09-26 01:19:15,222.54,12.48,1.98,32,1358,0,0,,,,,0.8,9.52,343705,247,1390,10.66,2,-11.0,-77.25,1.0,23.0,18.0,9.0,17.0,26.0,15.0,10.0,-87.0,-89.25,-85.75,-81.31,-80.38,-90.5,-83.75,-87.13,-103.94,-96.25,-100.0,-98.69,-91.69,-107.38,-90.5,-98.19,,,,,,,,,,,,,,,,,-73.25,-10.5,-13.06,-17.13,-13.25,-14.44,-12.63,-12.5,-16.81,-18.25,-12.69,-18.31,-18.19,-18.44,-16.56,-12.81,-11.31,,,,,,,,,,,,,,,,
2020-09-26 01:19:16,219.13,12.44,1.98,32,1261,0,0,,,,,0.08,7.97,320362,248,1293,9.94,2,-11.75,-81.75,22.0,18.0,23.0,9.0,17.0,16.0,15.0,10.0,-90.44,-82.06,-82.38,-85.38,-75.56,-88.44,-83.75,-84.19,-104.44,-98.31,-92.0,-98.94,-85.25,-99.69,-89.38,-100.19,,,,,,,,,,,,,,,,,-86,-11.0,-12.38,-8.25,-13.81,-11.94,-10.13,-13.88,-11.25,-18.25,-17.88,-9.19,-17.38,-13.75,-13.5,-11.0,-16.69,,,,,,,,,,,,,,,,
2020-09-26 01:19:17,206.19,12.33,1.97,34,1308,0,0,,,,,0.25,9.45,330433,246,1343,9.3,2,-15.13,-83.25,19.0,16.0,1.0,9.0,17.0,18.0,15.0,10.0,-90.31,-89.13,-88.81,-83.56,-84.63,-89.81,-80.44,-88.81,-105.25,-98.94,-99.25,-100.31,-97.25,-99.19,-90.38,-104.13,,,,,,,,,,,,,,,,,-64.88,-11.56,-11.38,-10.44,-13.38,-18.31,-17.69,-11.44,-15.69,-13.81,-7.06,-10.44,-12.31,-17.5,-11.69,-5.38,-14.06,,,,,,,,,,,,,,,,
2020-09-26 01:19:18,220.96,12.66,1.98,32,1306,0,0,,,,,0.0,11.28,330255,247,1338,9.76,2,-10.88,-83.0,18.0,19.0,23.0,9.0,11.0,17.0,15.0,10.0,-91.56,-90.5,-92.0,-87.0,-92.25,-84.81,-82.94,-91.44,-99.63,-104.94,-98.94,-101.06,-107.63,-98.63,-97.69,-100.63,,,,,,,,,,,,,,,,,-73.38,-17.63,-10.38,-11.56,-10.81,-12.19,-12.69,-12.81,-18.75,-14.88,-14.44,-10.44,-14.19,-13.63,-18.94,-13.63,-14.19,,,,,,,,,,,,,,,,
2020-09-26 01:19:19,108.86,10.87,1.16,1209,224,0,0,,,,,0.08,10.33,354755,248,1432,9.82,1,-11.5,-87.63,16.0,18.0,11.0,15.0,9.0,22.0,10.0,17.0,-94.31,-98.38,-98.06,-91.81,-96.38,-98.19,-88.94,-90.69,-99.88,-101.19,-104.94,-99.13,-96.31,-106.75,-106.0,-100.25,,,,,,,,,,,,,,,,,-74.5,-6.06,-15.88,-11.94,-12.25,-17.38,-14.25,-13.56,-13.5,-5.81,-12.94,-11.06,-17.06,-6.63,-16.69,-17.81,-17.63,,,,,,,,,,,,,,,,
2020-09-26 01:19:20,151.94,15.16,1.0,1355,0,0,0,,,,,0.0,6.35,335075,247,1355,10.3,1,-10.5,-85.25,17.0,20.0,18.0,9.0,11.0,23.0,15.0,10.0,-85.31,-94.88,-91.0,-90.5,-95.5,-91.31,-87.25,-89.81,-96.44,-104.44,-104.56,-104.69,-102.69,-107.69,-96.81,-106.88,,,,,,,,,,,,,,,,,-76.13,-9.94,-9.88,-12.75,-10.56,-15.06,-7.5,-12.5,-14.31,-13.75,-17.44,-18.56,-17.63,-10.56,-19.19,-13.63,-18.75,,,,,,,,,,,,,,,,
2020-09-26 01:19:21,252.05,14.89,1.79,293,1111,0,0,,,,,0.0,7.69,346655,247,1404,10.74,2,-9.75,-86.5,17.0,18.0,8.0,23.0,22.0,16.0,15.0,10.0,-87.25,-96.13,-102.44,-92.0,-94.13,-93.94,-89.13,-99.19,-96.88,-96.25,-95.63,-103.5,-103.44,-91.56,-87.69,-94.13,,,,,,,,,,,,,,,,,-73.75,-9.25,-16.5,-12.69,-5.38,-11.31,-7.19,-11.13,-16.38,-17.94,-12.63,-4.81,-17.44,-17.5,-1.69,-2.63,-8.0,,,,,,,,,,,,,,,,
2020-09-26 01:19:22,254.06,12.78,1.98,32,1328,0,0,,,,,0.0,8.09,335700,247,1360,9.42,2,7.13,-86.63,23.0,17.0,1.0,9.0,22.0,18.0,15.0,10.0,-99.75,-85.56,-97.38,-91.75,-92.56,-99.06,-94.75,-96.5,-97.0,-85.69,-104.5,-104.63,-100.13,-96.06,-107.0,-105.0,,,,,,,,,,,,,,,,,-87.38,-17.81,-10.94,-11.63,-12.0,-9.94,-18.25,-11.63,-13.88,-14.38,-5.69,-15.75,-12.0,-14.44,-14.81,-18.25,-14.0,,,,,,,,,,,,,,,,
2020-09-26 01:19:23,260.63,15.44,1.98,33,1315,0,0,,,,,0.08,11.47,332536,247,1348,12.06,2,-13.88,-91.38,16.0,20.0,23.0,9.0,17.0,22.0,15.0,25.0,-96.63,-98.25,-97.5,-94.0,-93.38,-96.81,-97.75,-98.06,-99.31,-102.63,-100.06,-103.5,-98.81,-104.88,-97.75,-110.19,,,,,,,,,,,,,,,,,-81.5,-10.81,-12.81,-14.38,-11.5,-16.94,-14.19,-17.25,-9.19,-6.0,-12.94,-11.94,-12.31,-17.75,-14.38,-10.5,-17.13,,,,,,,,,,,,,,,,
