Date & Time,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature3_5,feature3_6,feature3_7,feature3_8,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature44_0,feature44_1,feature44_2,feature44_3,feature44_4,feature44_5,feature44_6,feature44_7,feature52_0,feature52_1,feature52_2,feature52_3,feature52_4,feature52_5,feature52_6,feature52_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,feature69_7,feature77_0,feature77_1,feature77_2,feature77_3,feature77_4,feature77_5,feature77_6,feature77_7,feature85_0,feature85_1,feature85_2,feature85_3,feature85_4,feature85_5,feature85_6,feature85_7
2020-09-01 21:43:13,267.72,15.21,1.98,33,1411,0,0,,,,,0.3,8.31,347635,241,1443,8.0,2,-11.63,-89.75,19.0,9.0,6.0,11.0,30.0,13.0,14.0,22.0,-91.56,-101.06,-91.56,-98.81,-95.38,-103.25,-95.69,-100.69,-102.25,-96.19,-99.5,-98.13,-106.06,-98.56,-88.44,-89.69,,,,,,,,,,,,,,,,,-91.13,3.31,-12.63,-4.69,-6.38,-9.13,-18.25,-18.31,-18.75,-7.63,-17.19,-11.5,-9.56,-17.5,-18.31,-14.5,-11.63,,,,,,,,,,,,,,,,
2020-09-01 21:43:14,282.98,15.76,1.98,33,1368,0,0,,,,,0.24,9.81,337958,241,1401,7.48,2,-13.75,-90.25,15.0,9.0,11.0,19.0,20.0,14.0,22.0,8.0,-99.44,-97.25,-98.19,-92.88,-95.88,-93.5,-93.56,-94.88,-93.06,-94.0,-96.25,-93.94,-105.0,-93.5,-99.0,-98.44,,,,,,,,,,,,,,,,,-76.88,-16.63,-18.63,-8.75,1.25,-3.5,-18.25,-16.19,-14.56,-9.88,-15.19,-6.69,2.38,-12.5,-16.94,-15.13,-17.5,,,,,,,,,,,,,,,,
2020-09-01 21:43:15,199.64,12.59,1.98,32,1358,0,0,,,,,0.56,10.29,334974,241,1390,7.0,2,-13.63,-90.5,8.0,14.0,12.0,21.0,15.0,9.0,22.0,13.0,-96.13,-89.31,-108.94,-106.13,-102.19,-97.38,-98.06,-100.06,-98.5,-90.13,-97.06,-94.63,-93.56,-98.5,-94.75,-91.94,,,,,,,,,,,,,,,,,-87.5,-12.5,-11.94,-19.0,-17.81,-17.5,-14.5,-12.5,-18.38,-14.88,-18.81,-14.38,-9.44,-12.63,-14.81,-14.63,-17.06,,,,,,,,,,,,,,,,
2020-09-01 21:43:16,167.09,11.07,1.98,32,1306,0,0,,,,,0.51,11.01,321295,240,1338,6.34,2,-14.0,-88.13,15.0,22.0,8.0,23.0,13.0,14.0,21.0,19.0,-94.81,-99.06,-93.63,-102.63,-93.94,-91.13,-92.94,-97.75,-92.56,-97.25,-101.06,-95.06,-91.13,-90.69,-97.88,-94.31,,,,,,,,,,,,,,,,,-70.38,-12.75,-18.81,-10.19,-14.63,-18.13,-17.63,-6.25,-4.31,-11.5,-18.31,-19.0,-7.06,-14.75,-18.13,-18.13,-4.5,,,,,,,,,,,,,,,,
2020-09-01 21:43:17,148.33,10.0,1.98,34,1407,0,0,,,,,1.15,9.24,346698,241,1441,5.5,2,5.75,-85.75,0.0,16.0,9.0,14.0,8.0,24.0,15.0,13.0,-90.63,-108.5,-102.0,-91.0,-96.44,-108.88,-102.69,-101.13,-100.25,-98.31,-85.75,-89.75,-96.5,-98.44,-96.44,-94.94,,,,,,,,,,,,,,,,,-82,6.25,-18.69,-18.63,-14.5,-12.69,-17.69,-17.63,-17.88,-12.31,-9.94,5.75,-16.0,-12.19,-10.13,-11.94,-17.88,,,,,,,,,,,,,,,,
2020-09-01 21:43:18,139.11,9.93,1.97,37,1311,0,0,,,,,1.67,11.28,324324,241,1348,6.0,2,-7.0,-90.0,14.0,1.0,22.0,8.0,9.0,16.0,13.0,7.0,-98.69,-94.94,-94.94,-102.81,-101.31,-98.5,-93.0,-98.5,-95.88,-107.75,-101.13,-92.56,-94.56,-102.06,-96.88,-104.44,,,,,,,,,,,,,,,,,-73.75,-18.88,-4.88,-13.94,-18.69,-18.31,-7.25,-9.88,-12.19,-18.69,-18.94,-17.88,-11.81,-14.19,-12.88,-18.13,-17.88,,,,,,,,,,,,,,,,
2020-09-01 21:43:19,162.19,11.01,1.98,36,1414,0,0,,,,,0.71,12.01,350093,241,1450,5.1,2,-14.88,-89.0,0.0,1.0,13.0,14.0,8.0,9.0,6.0,7.0,-96.31,-96.5,-93.94,-92.31,-88.19,-93.13,-105.5,-100.31,-92.0,-89.56,-90.88,-91.0,-89.31,-93.13,-96.25,-91.13,,,,,,,,,,,,,,,,,-84,-10.56,-8.88,-18.69,-14.75,-9.44,-12.56,-17.5,-11.0,-10.81,-4.63,-18.75,-13.88,-12.06,-14.81,-12.5,-6.13,,,,,,,,,,,,,,,,
2020-09-01 21:43:20,137.1,8.58,1.98,32,1412,0,0,,,,,0.76,8.87,350161,242,1444,5.28,2,-17.75,-88.25,11.0,12.0,6.0,14.0,0.0,9.0,13.0,8.0,-97.06,-96.13,-96.5,-95.0,-93.0,-87.75,-94.0,-84.13,-90.94,-87.69,-89.38,-80.19,-89.31,-88.94,-80.5,-88.75,,,,,,,,,,,,,,,,,-74.75,-9.38,-11.81,-12.13,-18.06,-11.63,-11.44,-17.75,-6.31,-14.81,-14.88,-10.38,-16.63,-10.94,-14.5,-18.81,-17.88,,,,,,,,,,,,,,,,
2020-09-01 21:43:21,99.06,8.66,1.97,36,1319,0,0,,,,,0.51,12.45,325969,240,1356,5.72,2,-17.13,-89.25,8.0,7.0,23.0,22.0,0.0,13.0,14.0,21.0,-94.19,-95.69,-92.56,-91.56,-101.06,-95.44,-95.94,-93.75,-96.94,-89.5,-100.94,-97.13,-95.25,-90.63,-92.88,-100.94,,,,,,,,,,,,,,,,,-81.13,-14.13,-12.56,-4.19,-11.5,-18.06,-18.0,-18.0,-8.63,-18.38,-6.06,-13.44,-14.06,-10.69,-17.75,-17.25,-16.94,,,,,,,,,,,,,,,,
2020-09-01 21:43:22,84.06,15.59,1.09,1262,120,0,0,,,,,0.8,9.07,332111,240,1382,5.46,1,-16.0,-85.38,21.0,14.0,13.0,9.0,12.0,24.0,15.0,7.0,-92.81,-93.69,-87.25,-94.13,-88.69,-104.94,-96.75,-91.13,-95.75,-86.63,-83.06,-96.25,-93.94,-94.13,-90.75,-96.38,,,,,,,,,,,,,,,,,-68.5,-7.88,-18.38,-14.63,-11.19,-3.63,-14.13,-14.25,-10.38,-12.13,-14.13,-15.06,-14.56,-14.25,-10.44,-11.06,-13.75,,,,,,,,,,,,,,,,
