Date & Time,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature3_5,feature3_6,feature3_7,feature3_8,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature44_0,feature44_1,feature44_2,feature44_3,feature44_4,feature44_5,feature44_6,feature44_7,feature52_0,feature52_1,feature52_2,feature52_3,feature52_4,feature52_5,feature52_6,feature52_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,feature69_7,feature77_0,feature77_1,feature77_2,feature77_3,feature77_4,feature77_5,feature77_6,feature77_7,feature85_0,feature85_1,feature85_2,feature85_3,feature85_4,feature85_5,feature85_6,feature85_7
2020-09-24 02:00:19,298.85,11.37,3.73,31,146,0,1225,,,,,0.0,9.49,293435,209,1402,11.62,2,-6.38,-58.25,12.0,13.0,2.0,9.0,6.0,14.0,15.0,10.0,-70.69,-65.31,-67.69,-72.94,-66.75,-55.81,-72.88,-70.31,-91.44,-88.38,-82.81,-96.69,-85.88,-74.25,-96.75,-78.38,,,,,,,,,,,,,,,,,-57.25,-14.31,-17.19,3.81,-14.69,-11.06,-10.19,-18.25,-9.63,-8.56,-17.0,3.5,-18.19,-7.5,-1.56,-18.38,3.31,,,,,,,,,,,,,,,,
2020-09-24 02:00:20,269.5,16.45,1.98,30,1273,0,0,,,,,0.0,8.1,275352,211,1303,10.02,2,-10.25,-67.0,12.0,13.0,2.0,9.0,11.0,14.0,6.0,10.0,-76.25,-70.63,-69.81,-77.31,-77.0,-67.31,-74.75,-71.94,-89.0,-80.88,-82.63,-86.56,-95.44,-77.25,-87.63,-86.81,,,,,,,,,,,,,,,,,-67.63,-9.06,-12.75,2.19,-12.69,-7.06,-11.19,-5.88,-2.88,-14.44,-14.5,-0.38,-11.25,-17.38,-14.75,-13.44,-11.0,,,,,,,,,,,,,,,,
2020-09-24 02:00:21,284.34,16.5,1.98,33,1373,0,0,,,,,0.0,8.35,296494,211,1405,9.34,2,-10.0,-70.5,12.0,13.0,3.0,6.0,2.0,14.0,15.0,10.0,-77.38,-73.38,-78.81,-79.06,-75.75,-71.0,-81.69,-75.81,-87.06,-87.88,-94.5,-93.63,-89.25,-75.5,-89.63,-85.69,,,,,,,,,,,,,,,,,-71.5,-11.13,-14.44,-5.94,-14.94,-6.5,-17.69,-17.88,-6.75,-8.69,-17.5,-4.81,-17.13,-5.75,-9.06,-12.63,-3.5,,,,,,,,,,,,,,,,
2020-09-24 02:00:22,254.06,16.18,1.98,32,1333,0,0,,,,,0.0,11.87,287996,211,1365,8.74,2,-11.0,-66.63,5.0,13.0,6.0,2.0,11.0,14.0,15.0,10.0,-81.44,-75.25,-79.0,-71.56,-79.63,-65.06,-83.44,-69.38,-95.81,-85.69,-93.06,-87.25,-93.06,-82.63,-95.06,-85.94,,,,,,,,,,,,,,,,,-56.88,-10.94,-8.06,-11.88,-1.75,-6.56,-8.31,-14.19,-0.06,-11.75,-12.75,-9.44,-1.31,-9.0,-17.19,-17.88,-2.5,,,,,,,,,,,,,,,,
2020-09-24 02:00:23,217.64,14.52,1.98,32,1268,0,0,,,,,0.0,9.15,274148,211,1300,10.32,2,-13.88,-65.88,10.0,5.0,14.0,13.0,9.0,6.0,12.0,2.0,-74.0,-80.0,-66.19,-78.63,-78.25,-75.31,-79.81,-74.63,-86.19,-97.0,-89.13,-90.44,-100.38,-88.69,-103.06,-86.25,,,,,,,,,,,,,,,,,-59.5,-3.13,-9.63,-18.38,-12.31,-6.88,-13.25,-9.63,-1.5,1.25,-8.88,-18.0,-10.81,-18.5,-11.06,-17.44,1.44,,,,,,,,,,,,,,,,
2020-09-24 02:00:24,221.14,13.91,1.98,32,1304,0,0,,,,,0.0,8.58,283080,212,1337,10.48,2,-14.0,-65.5,2.0,13.0,3.0,6.0,11.0,14.0,15.0,10.0,-76.81,-79.56,-79.81,-80.69,-79.94,-72.13,-75.94,-75.94,-90.94,-85.25,-94.63,-99.5,-102.44,-78.69,-95.06,-90.81,,,,,,,,,,,,,,,,,-48,-4.94,-17.88,-3.0,-11.25,-10.06,-18.06,-11.81,-8.31,-3.38,-7.31,-4.75,-17.19,-18.5,-15.88,-17.94,-8.19,,,,,,,,,,,,,,,,
2020-09-24 02:00:25,189.21,13.66,1.97,34,1273,0,0,,,,,0.0,10.91,273184,209,1306,10.36,2,-0.88,-71.88,10.0,14.0,0.0,11.0,3.0,6.0,13.0,2.0,-72.25,-78.81,-80.19,-81.38,-80.75,-76.94,-81.94,-72.44,-90.13,-77.0,-93.06,-93.0,-90.69,-92.56,-94.94,-88.5,,,,,,,,,,,,,,,,,-67,-0.81,-17.38,-8.0,-7.5,-3.81,-9.56,-13.5,2.44,-9.38,-14.25,-8.63,-9.38,0.25,-9.19,-18.38,-2.31,,,,,,,,,,,,,,,,
2020-09-24 02:00:26,187.53,12.09,1.98,31,1338,0,0,,,,,0.0,8.62,290834,212,1369,9.96,2,-15.88,-68.5,7.0,13.0,6.0,3.0,11.0,14.0,15.0,10.0,-77.38,-79.06,-76.0,-77.56,-77.38,-70.13,-77.69,-78.13,-92.56,-93.75,-93.25,-93.44,-99.56,-86.88,-90.63,-95.63,,,,,,,,,,,,,,,,,-66.13,-10.31,-13.88,-9.5,-4.69,-7.31,-17.88,-18.19,-8.25,-5.81,-11.94,-7.38,-3.44,-13.69,-17.38,-14.19,-11.94,,,,,,,,,,,,,,,,
2020-09-24 02:00:27,170.8,10.88,1.98,32,1387,0,0,,,,,0.08,8.74,301217,212,1419,9.56,2,-8.5,-69.63,3.0,0.0,2.0,6.0,11.0,14.0,15.0,10.0,-82.44,-81.56,-80.94,-82.88,-79.88,-70.06,-83.88,-78.19,-94.31,-95.13,-92.25,-99.25,-92.0,-86.75,-92.56,-93.94,,,,,,,,,,,,,,,,,-72.25,-6.44,-9.75,-4.81,-10.88,-8.13,-11.31,-18.19,-5.88,-5.69,-10.13,-2.88,-14.13,-7.25,-17.69,-17.69,-8.69,,,,,,,,,,,,,,,,
2020-09-24 02:00:28,178.69,10.79,1.98,31,1304,0,0,,,,,0.0,5.68,280272,210,1336,8.5,2,-2.13,-75.13,10.0,15.0,0.0,9.0,3.0,14.0,7.0,2.0,-74.75,-79.81,-83.38,-77.44,-82.44,-82.5,-82.0,-75.0,-92.63,-92.44,-100.88,-91.44,-98.69,-89.56,-99.31,-95.44,,,,,,,,,,,,,,,,,-66,-0.31,-18.44,-10.56,-11.31,-5.94,-18.31,-12.88,0.63,-5.19,-17.69,-16.44,-10.06,-8.56,-14.25,-17.38,-4.88,,,,,,,,,,,,,,,,
